BSE_CODE,BSE_NAME,BSE_SYMBOL,BSE_SECURITY_NAME,Status,Group,BSE_FACE_VALUE,ISIN,Instrument,NSE_SYMBOL,NSE_NAME,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,NSE_FACE_VALUE,CompanyName,Ticker,Exchange
544414,Bluspring Enterprises Limited,BLUSPRING,Bluspring Enterprises Ltd,Active,B ,10,INE0U4101014,Equity,BLUSPRING,Bluspring Enterprises Limited,EQ,11-Jun-25,10,1,10,Bluspring Enterprises Limited,BLUSPRING.NS,BOTH
544413,Digitide Solutions Limited,DIGITIDE,Digitide Solutions Ltd,Active,B ,10,INE0U4701011,Equity,DIGITIDE,Digitide Solutions Limited,EQ,11-Jun-25,10,1,10,Digitide Solutions Limited,DIGITIDE.NS,BOTH
544411,Scoda Tubes Limited,SCODATUBES,Scoda Tubes Ltd,Active,B ,10,INE090501011,Equity,SCODATUBES,Scoda Tubes Limited,EQ,4-Jun-25,10,1,10,Scoda Tubes Limited,SCODATUBES.NS,BOTH
544410,PROSTARM INFO SYSTEMS LIMITED,PROSTARM,Prostarm Info Systems Ltd,Active,B ,10,INE0BX301013,Equity,PROSTARM,Prostarm Info Systems Limited,EQ,3-Jun-25,10,1,10,Prostarm Info Systems Limited,PROSTARM.NS,BOTH
544407,AEGIS VOPAK TERMINALS LIMITED,AEGISVOPAK,Aegis Vopak Terminals Ltd,Active,B ,10,INE0INX01018,Equity,AEGISVOPAK,Aegis Vopak Terminals Limited,EQ,2-Jun-25,10,1,10,Aegis Vopak Terminals Limited,AEGISVOPAK.NS,BOTH
544408,Leela Palaces Hotels & Resorts Limited,THELEELA,Leela Palaces Hotels & Resorts Ltd,Active,B ,10,INE0AQ201015,Equity,THELEELA,Leela Palaces Hotels & Resorts Limited,EQ,2-Jun-25,10,1,10,Leela Palaces Hotels & Resorts Limited,THELEELA.NS,BOTH
522257,Rajoo Engineers Ltd.,RAJOOENG,Rajoo Engineers Ltd-$,Active,B ,1,INE535F01024,Equity,RAJOOENG,Rajoo Engineers Limited,EQ,29-May-25,1,1,1,Rajoo Engineers Limited,RAJOOENG.NS,BOTH
544405,BELRISE INDUSTRIES LIMITED,BELRISE,Belrise Industries Ltd,Active,B ,5,INE894V01022,Equity,BELRISE,Belrise Industries Limited,EQ,28-May-25,5,1,5,Belrise Industries Limited,BELRISE.NS,BOTH
544404,BORANA WEAVES LIMITED,BORANA,Borana Weaves Ltd,Active,B ,10,INE16SF01016,Equity,BORANA,Borana Weaves Limited,EQ,27-May-25,10,1,10,Borana Weaves Limited,BORANA.NS,BOTH
544397,Ather Energy Limited,ATHERENERG,Ather Energy Ltd,Active,B ,1,INE0LEZ01016,Equity,ATHERENERG,Ather Energy Limited,EQ,6-May-25,1,1,1,Ather Energy Limited,ATHERENERG.NS,BOTH
544396,Network People Services Technologies Limited,NPST,Network People Services Technologies Ltd,Active,B ,10,INE0FFK01017,Equity,NPST,Network People Services Technologies Limited,EQ,30-Apr-25,10,1,10,Network People Services Technologies Limited,NPST.NS,BOTH
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Active,B ,2,INE607A01022,Equity,PRIMO,Primo Chemicals Limited,EQ,22-Apr-25,2,1,2,Primo Chemicals Limited,PRIMO.NS,BOTH
530879,CAPITAL INDIA FINANCE LIMITED,CIFL,Capital India Finance Ltd,Active,B ,2,INE345H01024,Equity,CIFL,Capital India Finance Limited,EQ,17-Apr-25,2,1,2,Capital India Finance Limited,CIFL.NS,BOTH
530475,Tinna Rubber and Infrastructure Limited,TINNARUBR,Tinna Rubber and Infrastructure Ltd,Active,B ,10,INE015C01016,Equity,TINNARUBR,Tinna Rubber and Infrastructure Limited,EQ,17-Apr-25,10,1,10,Tinna Rubber and Infrastructure Limited,TINNARUBR.NS,BOTH
534618,WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL,Waaree Renewable Technologies Ltd,Active,A ,2,INE299N01021,Equity,WAAREERTL,Waaree Renewable Technologies Limited,EQ,9-Apr-25,2,1,2,Waaree Renewable Technologies Limited,WAAREERTL.NS,BOTH
544386,Spectrum Electrical Industries Limited,SPECTRUM,Spectrum Electrical Industries Ltd,Active,B ,10,INE01EO01010,Equity,SPECTRUM,Spectrum Electrical Industries Limited,EQ,28-Mar-25,10,1,10,Spectrum Electrical Industries Limited,SPECTRUM.NS,BOTH
523229,Bharat Seats Ltd,BHARATSE,Bharat Seats Ltd-$,Active,B ,2,INE415D01024,Equity,BHARATSE,Bharat Seats Limited,EQ,24-Mar-25,2,1,2,Bharat Seats Limited,BHARATSE.NS,BOTH
531109,Ishan Dyes and Chemicals Limited,ISHANCH,Ishan Dyes and Chemicals Ltd,Active,T ,10,INE561M01018,Equity,ISHANCH,Ishan Dyes and Chemicals Limited,BE,24-Mar-25,10,1,10,Ishan Dyes and Chemicals Limited,ISHANCH.NS,BOTH
532332,Cura Technologies Limited,CURAA,Cura Technologies Ltd,Active,T ,10,INE117B01020,Equity,CURAA,Cura Technologies Limited,BE,21-Mar-25,10,1,10,Cura Technologies Limited,CURAA.NS,BOTH
544379,Prabha Energy Limited,PRABHA,Prabha Energy Ltd,Active,B ,1,INE0I0M01023,Equity,PRABHA,Prabha Energy Limited,EQ,19-Mar-25,1,1,1,Prabha Energy Limited,PRABHA.NS,BOTH
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,Gujarat Themis Biosyn Ltd,Active,B ,1,INE942C01045,Equity,GUJTHEM,Gujarat Themis Biosyn Limited,EQ,25-Feb-25,1,1,1,Gujarat Themis Biosyn Limited,GUJTHEM.NS,BOTH
544367,QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,QPOWER,Quality Power Electrical Equipments Ltd,Active,B ,10,INE0SII01026,Equity,QPOWER,Quality Power Electrical Equipments Limited,EQ,24-Feb-25,10,1,10,Quality Power Electrical Equipments Limited,QPOWER.NS,BOTH
544364,Indef Manufacturing Limited,BAJAJINDEF,Indef Manufacturing Ltd,Active,B ,1,INE0O9T01021,Equity,BAJAJINDEF,Indef Manufacturing Limited,EQ,21-Feb-25,1,1,1,Indef Manufacturing Limited,BAJAJINDEF.NS,BOTH
544362,Hexaware Technologies Limited,HEXT,Hexaware Technologies Ltd,Active,B ,1,INE093A01041,Equity,HEXT,Hexaware Technologies Limited,EQ,19-Feb-25,1,1,1,Hexaware Technologies Limited,HEXT.NS,BOTH
544356,AJAX Engineering Limited,AJAXENGG,AJAX Engineering Ltd,Active,B ,1,INE274Y01021,Equity,AJAXENGG,Ajax Engineering Limited,EQ,17-Feb-25,1,1,1,Ajax Engineering Limited,AJAXENGG.NS,BOTH
544355,Jubilant Agri and Consumer Products Limited,JUBLCPL,Jubilant Agri and Consumer Products Ltd,Active,T ,10,INE03CC01015,Equity,JUBLCPL,Jubilant Agri and Consumer Products Limited,BE,14-Feb-25,10,1,10,Jubilant Agri and Consumer Products Limited,JUBLCPL.NS,BOTH
524654,Natural Capsules Ltd.,NATCAPSUQ,Natural Capsules Ltd,Active,T ,10,INE936B01015,Equity,NATCAPSUQ,Natural Capsules Limited,BE,14-Feb-25,10,1,10,Natural Capsules Limited,NATCAPSUQ.NS,BOTH
538891,MAGELLANIC CLOUD LIMITED,MCLOUD,Magellanic Cloud Ltd,Active,B ,2,INE613C01026,Equity,MCLOUD,Magellanic Cloud Limited,EQ,7-Feb-25,2,1,2,Magellanic Cloud Limited,MCLOUD.NS,BOTH
535136,NIBE LIMITED,NIBE,NIBE Ltd,Active,B ,10,INE149O01018,Equity,NIBE,NIBE Limited,EQ,7-Feb-25,10,1,10,NIBE Limited,NIBE.NS,BOTH
532271,ORCHASP LIMITED,ORCHASP,Orchasp Ltd,Active,T ,2,INE215B01022,Equity,ORCHASP,Orchasp Limited,BE,7-Feb-25,2,1,2,Orchasp Limited,ORCHASP.NS,BOTH
544021,Protean eGov Technologies Limited,PROTEAN,Protean eGov Technologies Ltd,Active,A ,10,INE004A01022,Equity,PROTEAN,Protean eGov Technologies Limited,EQ,6-Feb-25,10,1,10,Protean eGov Technologies Limited,PROTEAN.NS,BOTH
532407,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,Moschip Technologies Ltd,Active,A ,2,INE935B01025,Equity,MOSCHIP,Moschip Technologies Limited,EQ,5-Feb-25,2,1,2,Moschip Technologies Limited,MOSCHIP.NS,BOTH
544350,Dr. Agarwal's Health Care Limited,AGARWALEYE,Dr. Agarwals Health Care Ltd,Active,B ,1,INE943P01029,Equity,AGARWALEYE,Dr. Agarwal's Health Care Limited,EQ,4-Feb-25,1,1,1,Dr. Agarwal's Health Care Limited,AGARWALEYE.NS,BOTH
530677,Supreme Holdings & Hospitality (India) Ltd,SUPREME,Supreme Holdings & Hospitality (India) Ltd,Active,B ,10,INE822E01011,Equity,SUPREME,Supreme Holdings & Hospitality (India) Limited,EQ,3-Feb-25,10,1,10,Supreme Holdings & Hospitality (India) Limited,SUPREME.NS,BOTH
544345,Denta Water and Infra Solutions Limited,DENTA,Denta Water and Infra Solutions Ltd,Active,B ,10,INE0R4L01018,Equity,DENTA,Denta Water and Infra Solutions Limited,EQ,29-Jan-25,10,1,10,Denta Water and Infra Solutions Limited,DENTA.NS,BOTH
544325,ITC Hotels Limited,ITCHOTELS,ITC Hotels Ltd,Active,B ,1,INE379A01028,Equity,ITCHOTELS,ITC Hotels Limited,EQ,29-Jan-25,1,1,1,ITC Hotels Limited,ITCHOTELS.NS,BOTH
544292,Onesource Specialty Pharma Limited,ONESOURCE,Onesource Specialty Pharma Ltd,Active,B ,1,INE013P01021,Equity,ONESOURCE,Onesource Specialty Pharma Limited,EQ,24-Jan-25,1,1,1,Onesource Specialty Pharma Limited,ONESOURCE.NS,BOTH
544342,Stallion India Fluorochemicals Limited,STALLION,Stallion India Fluorochemicals Ltd,Active,T ,10,INE0RYC01010,Equity,STALLION,Stallion India Fluorochemicals Limited,BE,23-Jan-25,10,1,10,Stallion India Fluorochemicals Limited,STALLION.NS,BOTH
544339,Laxmi Dental Limited,LAXMIDENTL,Laxmi Dental Ltd,Active,B ,2,INE0WO601020,Equity,LAXMIDENTL,Laxmi Dental Limited,EQ,20-Jan-25,2,1,2,Laxmi Dental Limited,LAXMIDENTL.NS,BOTH
531494,NAVKAR URBANSTRUCTURE LIMITED,NAVKARURB,Navkar Urbanstructure Ltd,Active,B ,1,INE268H01044,Equity,NAVKARURB,Navkar Urbanstructure Limited,EQ,17-Jan-25,1,1,1,Navkar Urbanstructure Limited,NAVKARURB.NS,BOTH
543547,DDEV PLASTIKS INDUSTRIES LIMITED,DDEVPLSTIK,Ddev Plastiks Industries Ltd,Active,B ,1,INE0HR601026,Equity,DDEVPLSTIK,Ddev Plastiks Industries Limited,EQ,15-Jan-25,1,1,1,Ddev Plastiks Industries Limited,DDEVPLSTIK.NS,BOTH
544336,Quadrant Future Tek Limited,QUADFUTURE,Quadrant Future Tek Ltd,Active,B ,10,INE0LRY01011,Equity,QUADFUTURE,Quadrant Future Tek Limited,EQ,14-Jan-25,10,1,10,Quadrant Future Tek Limited,QUADFUTURE.NS,BOTH
544333,STANDARD GLASS LINING TECHNOLOGY LIMITED,SGLTL,Standard Glass Lining Technology Ltd,Active,B ,10,INE0M4D01010,Equity,SGLTL,Standard Glass Lining Technology Limited,EQ,13-Jan-25,10,1,10,Standard Glass Lining Technology Limited,SGLTL.NS,BOTH
544328,INDO FARM EQUIPMENT LIMITED,INDOFARM,Indo Farm Equipment Ltd,Active,B ,10,INE622H01018,Equity,INDOFARM,Indo Farm Equipment Limited,EQ,7-Jan-25,10,1,10,Indo Farm Equipment Limited,INDOFARM.NS,BOTH
544322,Unimech Aerospace and Manufacturing Limited,UNIMECH,Unimech Aerospace and Manufacturing Ltd,Active,B ,5,INE0U3I01011,Equity,UNIMECH,Unimech Aerospace and Manufacturing Limited,EQ,31-Dec-24,5,1,5,Unimech Aerospace and Manufacturing Limited,UNIMECH.NS,BOTH
544320,CARRARO INDIA LIMITED,CARRARO,Carraro India Ltd,Active,B ,10,INE0V7W01012,Equity,CARRARO,Carraro India Limited,EQ,30-Dec-24,10,1,10,Carraro India Limited,CARRARO.NS,BOTH
544319,SENORES PHARMACEUTICALS LIMITED,SENORES,Senores Pharmaceuticals Ltd,Active,B ,10,INE0RB801010,Equity,SENORES,Senores Pharmaceuticals Limited,EQ,30-Dec-24,10,1,10,Senores Pharmaceuticals Limited,SENORES.NS,BOTH
144321,Ventive Hospitality Limited,VENTIVE#,Ventive Hospitality Limited,Active,B ,1,INE781S01027,Equity,VENTIVE,Ventive Hospitality Limited,EQ,30-Dec-24,1,1,1,Ventive Hospitality Limited,VENTIVE.NS,BOTH
544315,Concord Enviro Systems Limited,CEWATER,Concord Enviro Systems Ltd,Active,B ,5,INE037Z01029,Equity,CEWATER,Concord Enviro Systems Limited,EQ,27-Dec-24,5,1,5,Concord Enviro Systems Limited,CEWATER.NS,BOTH
544316,DAM Capital Advisors Limited,DAMCAPITAL,DAM Capital Advisors Ltd,Active,B ,2,INE284H01025,Equity,DAMCAPITAL,Dam Capital Advisors Limited,EQ,27-Dec-24,2,1,2,Dam Capital Advisors Limited,DAMCAPITAL.NS,BOTH
544318,MAMATA MACHINERY LIMITED,MAMATA,Mamata Machinery Ltd,Active,B ,10,INE0TO701015,Equity,MAMATA,Mamata Machinery Limited,EQ,27-Dec-24,10,1,10,Mamata Machinery Limited,MAMATA.NS,BOTH
544314,Sanathan Textiles Limited,SANATHAN,Sanathan Textiles Ltd,Active,B ,10,INE0JPD01013,Equity,SANATHAN,Sanathan Textiles Limited,EQ,27-Dec-24,10,1,10,Sanathan Textiles Limited,SANATHAN.NS,BOTH
544317,Transrail Lighting Limited,TRANSRAILL,Transrail Lighting Ltd,Active,B ,2,INE454P01035,Equity,TRANSRAILL,Transrail Lighting Limited,EQ,27-Dec-24,2,1,2,Transrail Lighting Limited,TRANSRAILL.NS,BOTH
506260,Anuh Pharma Ltd.,ANUHPHR,Anuh Pharma Ltd,Active,B ,5,INE489G01022,Equity,ANUHPHR,Anuh Pharma Limited,EQ,20-Dec-24,5,1,5,Anuh Pharma Limited,ANUHPHR.NS,BOTH
144311,International Gemmological Institute India Limited,IGIL#,International Gemmological Institute India Limited,Active,B ,2,INE0Q9301021,Equity,IGIL,International Gemmological Institute (India) Limited,EQ,20-Dec-24,2,1,2,International Gemmological Institute (India) Limited,IGIL.NS,BOTH
144309,INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,IKS#,INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,Active,B ,1,INE115Q01022,Equity,IKS,Inventurus Knowledge Solutions Limited,EQ,19-Dec-24,1,1,1,Inventurus Knowledge Solutions Limited,IKS.NS,BOTH
544305,One Mobikwik Systems Limited,MOBIKWIK,One Mobikwik Systems Ltd,Active,B ,2,INE0HLU01028,Equity,MOBIKWIK,One Mobikwik Systems Limited,EQ,18-Dec-24,2,1,2,One Mobikwik Systems Limited,MOBIKWIK.NS,BOTH
144306,Sai Life Sciences Limited,SAILIFE#,Sai Life Sciences Limited,Active,B ,1,INE570L01029,Equity,SAILIFE,Sai Life Sciences Limited,EQ,18-Dec-24,1,1,1,Sai Life Sciences Limited,SAILIFE.NS,BOTH
144307,Vishal Mega Mart Limited,VMM#,Vishal Mega Mart Limited,Active,B ,10,INE01EA01019,Equity,VMM,Vishal Mega Mart Limited,EQ,18-Dec-24,10,1,10,Vishal Mega Mart Limited,VMM.NS,BOTH
544302,Innovana Thinklabs Limited,INNOVANA,Innovana Thinklabs Ltd,Active,B ,10,INE403Y01018,Equity,INNOVANA,Innovana Thinklabs Limited,EQ,17-Dec-24,10,1,10,Innovana Thinklabs Limited,INNOVANA.NS,BOTH
544301,Odigma Consultancy Solutions Limited,ODIGMA,Odigma Consultancy Solutions Ltd,Active,T ,1,INE054301028,Equity,ODIGMA,Odigma Consultancy Solutions Limited,BE,12-Dec-24,1,1,1,Odigma Consultancy Solutions Limited,ODIGMA.NS,BOTH
544294,Rossell Techsys Limited,ROSSTECH,Rossell Techsys Ltd,Active,B ,2,INE0OJW01016,Equity,ROSSTECH,Rossell Techsys Limited,EQ,9-Dec-24,2,1,2,Rossell Techsys Limited,ROSSTECH.NS,BOTH
544293,SURAKSHA DIAGNOSTIC LIMITED,SURAKSHA,Suraksha Diagnostic Ltd,Active,B ,2,INE877V01027,Equity,SURAKSHA,Suraksha Diagnostic Limited,EQ,6-Dec-24,2,1,2,Suraksha Diagnostic Limited,SURAKSHA.NS,BOTH
544290,ENVIRO INFRA ENGINEERS LIMITED,EIEL,Enviro Infra Engineers Ltd,Active,B ,10,INE0LLY01014,Equity,EIEL,Enviro Infra Engineers Limited,EQ,29-Nov-24,10,1,10,Enviro Infra Engineers Limited,EIEL.NS,BOTH
144289,NTPC GREEN ENERGY LIMITED,NTPCGREEN#,NTPC GREEN ENERGY LIMITED,Active,B ,10,INE0ONG01011,Equity,NTPCGREEN,NTPC Green Energy Limited,EQ,27-Nov-24,10,1,10,NTPC Green Energy Limited,NTPCGREEN.NS,BOTH
520073,RACL Geartech Limited,RACLGEAR,RACL Geartech Ltd,Active,B ,10,INE704B01017,Equity,RACLGEAR,RACL Geartech Limited,EQ,27-Nov-24,10,1,10,RACL Geartech Limited,RACLGEAR.NS,BOTH
544288,BlackBuck Limited,BLACKBUCK,Black Buck Ltd,Active,B ,1,INE0UIZ01018,Equity,BLACKBUCK,BLACKBUCK LIMITED,EQ,22-Nov-24,1,1,1,BLACKBUCK LIMITED,BLACKBUCK.NS,BOTH
539686,K.P. Energy Limited,KPEL,K.P. Energy Ltd,Active,A ,5,INE127T01021,Equity,KPEL,K.P. Energy Limited,EQ,14-Nov-24,5,1,5,K.P. Energy Limited,KPEL.NS,BOTH
543273,Knowledge Marine & Engineering Works Limited,KMEW,Knowledge Marine & Engineering Works Ltd,Active,B ,10,INE0CJD01011,Equity,KMEW,Knowledge Marine & Engineering Works Limited,EQ,14-Nov-24,10,1,10,Knowledge Marine & Engineering Works Limited,KMEW.NS,BOTH
144286,NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,NIVABUPA#,NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,Active,B ,10,INE995S01015,Equity,NIVABUPA,Niva Bupa Health Insurance Company Limited,EQ,14-Nov-24,10,1,10,Niva Bupa Health Insurance Company Limited,NIVABUPA.NS,BOTH
144283,ACME Solar Holdings Limited,ACMESOLAR#,ACME Solar Holdings Limited,Active,B ,2,INE622W01025,Equity,ACMESOLAR,Acme Solar Holdings Limited,EQ,13-Nov-24,2,1,2,Acme Solar Holdings Limited,ACMESOLAR.NS,BOTH
144285,SWIGGY LIMITED,SWIGGY#,SWIGGY LIMITED,Active,B ,1,INE00H001014,Equity,SWIGGY,Swiggy Limited,EQ,13-Nov-24,1,1,1,Swiggy Limited,SWIGGY.NS,BOTH
511768,Master Trust Ltd.,MASTERTR,Master Trust Ltd,Active,B ,1,INE677D01037,Equity,MASTERTR,Master Trust Limited,EQ,12-Nov-24,1,1,1,Master Trust Limited,MASTERTR.NS,BOTH
144282,Sagility Limited,SAGILITY#,Sagility Limited,Active,B ,10,INE0W2G01015,Equity,SAGILITY,SAGILITY LIMITED,EQ,12-Nov-24,10,1,10,SAGILITY LIMITED,SAGILITY.NS,BOTH
544281,A B INFRABUILD LIMITED,ABINFRA,A B Infrabuild Ltd,Active,B ,1,INE00YB01025,Equity,ABINFRA,A B Infrabuild Limited,EQ,8-Nov-24,1,1,1,A B Infrabuild Limited,ABINFRA.NS,BOTH
540205,Aditya Vision Limited,AVL,Aditya Vision Ltd,Active,A ,1,INE679V01027,Equity,AVL,Aditya Vision Limited,EQ,6-Nov-24,1,1,1,Aditya Vision Limited,AVL.NS,BOTH
144280,Afcons Infrastructure Limited,AFCONS#,Afcons Infrastructure Limited,Active,B ,10,INE101I01011,Equity,AFCONS,Afcons Infrastructure Limited,EQ,4-Nov-24,10,1,10,Afcons Infrastructure Limited,AFCONS.NS,BOTH
544279,Godavari Biorefineries Limited,GODAVARIB,Godavari Biorefineries Ltd,Active,B ,10,INE497S01012,Equity,GODAVARIB,Godavari Biorefineries Limited,EQ,30-Oct-24,10,1,10,Godavari Biorefineries Limited,GODAVARIB.NS,BOTH
544278,OCCL Limited,OCCLLTD,OCCL Ltd,Active,B ,2,INE0PK601023,Equity,OCCLLTD,OCCL Limited,EQ,29-Oct-24,2,1,2,OCCL Limited,OCCLLTD.NS,BOTH
544276,Deepak Builders and Engineers India Limited,DBEIL,Deepak Builders and Engineers India Ltd,Active,B ,10,INE0OPA01019,Equity,DBEIL,Deepak Builders & Engineers India Limited,EQ,28-Oct-24,10,1,10,Deepak Builders & Engineers India Limited,DBEIL.NS,BOTH
144277,Waaree Energies Limited,WAAREEENER#,Waaree Energies Limited,Active,B ,10,INE377N01017,Equity,WAAREEENER,Waaree Energies Limited,EQ,28-Oct-24,10,1,10,Waaree Energies Limited,WAAREEENER.NS,BOTH
541402,Affordable Robotic & Automation Limited,AFFORDABLE,Affordable Robotic & Automation Ltd,Active,B ,10,INE692Z01013,Equity,AFFORDABLE,Affordable Robotic & Automation Limited,EQ,23-Oct-24,10,1,10,Affordable Robotic & Automation Limited,AFFORDABLE.NS,BOTH
144274,HYUNDAI MOTOR INDIA LIMITED,HYUNDAI#,HYUNDAI MOTOR INDIA LIMITED,Active,A ,10,INE0V6F01027,Equity,HYUNDAI,Hyundai Motor India Limited,EQ,22-Oct-24,10,1,10,Hyundai Motor India Limited,HYUNDAI.NS,BOTH
538920,VINTAGE COFFEE AND BEVERAGES LIMITED,VINCOFE,Vintage Coffee And Beverages Ltd,Active,B ,10,INE498Q01014,Equity,VINCOFE,Vintage Coffee And Beverages Limited,EQ,18-Oct-24,10,1,10,Vintage Coffee And Beverages Limited,VINCOFE.NS,BOTH
512463,LLOYDS ENTERPRISES LIMITED,LLOYDSENT,Lloyds Enterprises Ltd,Active,B ,1,INE080I01025,Equity,LLOYDSENT,Lloyds Enterprises Limited,EQ,17-Oct-24,1,1,1,Lloyds Enterprises Limited,LLOYDSENT.NS,BOTH
544271,Garuda Construction and Engineering Limited,GARUDA,Garuda Construction and Engineering Ltd,Active,B ,5,INE0JVO01026,Equity,GARUDA,Garuda Construction and Engineering Limited,EQ,15-Oct-24,5,1,5,Garuda Construction and Engineering Limited,GARUDA.NS,BOTH
542232,Shankar Lal Rampal Dye-Chem Limited,SRD,Shankar Lal Rampal Dye-Chem Ltd,Active,T ,10,INE01NE01012,Equity,SRD,Shankar Lal Rampal Dye-Chem Limited,BE,9-Oct-24,10,1,10,Shankar Lal Rampal Dye-Chem Limited,SRD.NS,BOTH
544264,Diffusion Engineers Limited,DIFFNKG,Diffusion Engineers Ltd,Active,B ,10,INE184O01015,Equity,DIFFNKG,Diffusion Engineers Limited,EQ,4-Oct-24,10,1,10,Diffusion Engineers Limited,DIFFNKG.NS,BOTH
544263,KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,KRN,KRN Heat Exchanger And Refrigeration Ltd,Active,B ,10,INE0Q3J01015,Equity,KRN,KRN Heat Exchanger and Refrigeration Limited,EQ,3-Oct-24,10,1,10,KRN Heat Exchanger and Refrigeration Limited,KRN.NS,BOTH
530579,U. Y. FINCORP LIMITED,UYFINCORP,U. Y. Fincorp Ltd,Active,T ,5,INE152C01025,Equity,UYFINCORP,U. Y. Fincorp Limited,BE,3-Oct-24,5,1,5,U. Y. Fincorp Limited,UYFINCORP.NS,BOTH
544262,Manba Finance Limited,MANBA,Manba Finance Ltd,Active,B ,10,INE939X01013,Equity,MANBA,Manba Finance Limited,EQ,30-Sep-24,10,1,10,Manba Finance Limited,MANBA.NS,BOTH
541304,Indo US Bio-Tech Limited,INDOUS,Indo Us Bio-Tech Ltd,Active,B ,10,INE250Z01010,Equity,INDOUS,Indo Us Biotech Limited,EQ,27-Sep-24,10,1,10,Indo Us Biotech Limited,INDOUS.NS,BOTH
544261,ARKADE DEVELOPERS LIMITED,ARKADE,Arkade Developers Ltd,Active,B ,10,INE0QRL01017,Equity,ARKADE,Arkade Developers Limited,EQ,24-Sep-24,10,1,10,Arkade Developers Limited,ARKADE.NS,BOTH
544260,Northern Arc Capital Ltd.,NORTHARC,Northern Arc Capital Ltd,Active,A ,10,INE850M01015,Equity,NORTHARC,Northern Arc Capital Limited,EQ,24-Sep-24,10,1,10,Northern Arc Capital Limited,NORTHARC.NS,BOTH
544258,Western Carriers (India) Limited,WCIL,Western Carriers (India) Ltd,Active,B ,5,INE0CJF01024,Equity,WCIL,Western Carriers (India) Limited,EQ,24-Sep-24,5,1,5,Western Carriers (India) Limited,WCIL.NS,BOTH
544256,P N GADGIL JEWELLERS LIMITED,PNGJL,P N Gadgil Jewellers Ltd,Active,A ,10,INE953R01016,Equity,PNGJL,P N Gadgil Jewellers Limited,EQ,17-Sep-24,10,1,10,P N Gadgil Jewellers Limited,PNGJL.NS,BOTH
144252,Bajaj Housing Finance Limited,BAJAJHFL#,Bajaj Housing Finance Limited,Active,A ,10,INE377Y01014,Equity,BAJAJHFL,Bajaj Housing Finance Limited,EQ,16-Sep-24,10,1,10,Bajaj Housing Finance Limited,BAJAJHFL.NS,BOTH
544253,Kross Limited,KROSS,Kross Ltd,Active,B ,5,INE0O6601022,Equity,KROSS,Kross Limited,EQ,16-Sep-24,5,1,5,Kross Limited,KROSS.NS,BOTH
544254,Tolins Tyres Limited,TOLINS,Tolins Tyres Ltd,Active,B ,5,INE0RWQ01014,Equity,TOLINS,Tolins Tyres Limited,EQ,16-Sep-24,5,1,5,Tolins Tyres Limited,TOLINS.NS,BOTH
531225,XTGLOBAL INFOTECH LIMITED,XTGLOBAL,Xtglobal Infotech Ltd,Active,B ,1,INE547B01028,Equity,XTGLOBAL,Xtglobal Infotech Limited,EQ,16-Sep-24,1,1,1,Xtglobal Infotech Limited,XTGLOBAL.NS,BOTH
144250,Sanofi Consumer Healthcare India Limited,SANOFICONR#,Sanofi Consumer Healthcare India Limited,Active,A ,10,INE0UOS01011,Equity,SANOFICONR,Sanofi Consumer Healthcare India Limited,EQ,13-Sep-24,10,1,10,Sanofi Consumer Healthcare India Limited,SANOFICONR.NS,BOTH
544249,SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,BALAJEE,Shree Tirupati Balajee Agro Trading Company Ltd,Active,B ,10,INE0S2G01011,Equity,BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,EQ,12-Sep-24,10,1,10,Shree Tirupati Balajee Agro Trading Company Limited,BALAJEE.NS,BOTH
143482,Eureka Forbes Limited,EUREKAFORB#,Eureka Forbes Limited,Active,A ,10,INE0KCE01017,Equity,EUREKAFORB,Eureka Forbes Limited,EQ,11-Sep-24,10,1,10,Eureka Forbes Limited,EUREKAFORB.NS,BOTH
544246,Revathi Equipment India Limited,RVTH,Revathi Equipment India Ltd,Active,B ,10,INE0DAB01012,Equity,RVTH,Revathi Equipment India Limited,EQ,11-Sep-24,10,1,10,Revathi Equipment India Limited,RVTH.NS,BOTH
544244,Gala Precision Engineering Limited,GALAPREC,Gala Precision Engineering Ltd,Active,B ,10,INE0RE001014,Equity,GALAPREC,Gala Precision Engineering Limited,EQ,9-Sep-24,10,1,10,Gala Precision Engineering Limited,GALAPREC.NS,BOTH
544243,Baazar Style Retail Limited,STYLEBAAZA,Baazar Style Retail Ltd,Active,B ,5,INE01FR01028,Equity,STYLEBAAZA,Baazar Style Retail Limited,EQ,6-Sep-24,5,1,5,Baazar Style Retail Limited,STYLEBAAZA.NS,BOTH
